episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_clip_value,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
856,171200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013763663225419363,0.005,1.0,True,1406.0596412766265,7.030298206383133,9.53145367566476,2.90967093088668,7.505843777848926,,7.327189274645205,150.11687555697856,4.215789632973144,0.335,200,242.05862831931694,191.14011539525129,101.18351142228832,152.4621662247544,240.7940073713639,125.83100523717548,414.6648573499371,419.4846886854521,19.975265502929688,0.06324049830436707,2.5218790505187885,6.687596213395918,6.687596213395918,6.5267155159159,6.5267155159159,0.16088069748001832,0.16088069748001832
857,171400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013694844909292266,0.005,1.0,True,1077.8180370494651,5.389090185247325,7.742563366301114,1.4045934756009795,6.343662028307047,,7.327189274645205,126.87324056614095,4.157662088007359,0.38,200,178.69129274419632,199.8767482374112,102.72894312461005,115.03561536233862,725.797809948237,570.891323044259,564.709636582626,669.2544534855975,20.008888244628906,5.766891956329346,2.317219642603294,6.75170782690373,6.75170782690373,6.507433029711308,6.507433029711308,0.24427479719242218,0.24427479719242218
858,171600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013626370684745804,0.005,1.0,True,1186.215543412326,5.93107771706163,8.677888298600607,1.5014917470709088,7.213529622319891,,7.327189274645205,144.27059244639784,3.7749795490245437,0.4225,200,185.84682560804742,149.59357334727153,82.75164574918563,47.04529181471866,443.29825543078744,85.74681297651892,344.51346833043505,537.5188832988694,19.925500869750977,0.08236357569694519,2.3169672408427315,6.700250917947213,6.700250917947213,6.523008050093802,6.523008050093802,0.17724286785341103,0.17724286785341103
859,171800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013558238831322074,0.005,1.0,True,1240.625030269004,6.203125151345019,7.917653172953221,1.207724435373954,6.714823142390356,,7.327189274645205,134.29646284780713,4.525388409131661,0.415,200,308.0306275236035,141.4424770507264,112.60633400592694,35.242232719047436,711.4069081619984,215.84191173603256,404.39468605249596,404.13041239553576,19.811321258544922,0.06527062505483627,2.294990131501282,6.793202762885525,6.793202762885525,6.576297531300366,6.576297531300366,0.21690523158515962,0.21690523158515962
860,172000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013490447637165464,0.005,1.0,True,1616.815654736677,8.084078273683385,8.749679524156129,0.3064919461602549,8.543983510202743,,7.327189274645205,170.8796702040549,3.513290872120432,0.425,200,203.2818933254501,127.94478034082582,158.7867452928054,15.170456370652099,193.54695140351907,391.01011324004526,463.50956090550477,79.58589015151678,19.984710693359375,0.05526147782802582,2.280700302258088,6.954517493512844,6.954517493512844,6.603369699595769,6.603369699595769,0.3511477939170753,0.3511477939170753
861,172200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013422995398979638,0.005,1.0,True,1268.9277429948436,6.344638714974218,7.929253004125369,0.6965836624547078,7.232669341670666,,7.327189274645205,144.65338683341332,4.068364946903435,0.46125,200,225.16089950301634,196.64369303220755,54.2118622080168,100.62876603371556,528.0561186853832,527.9122073330241,353.0810023033681,286.3927143245875,19.872970581054688,0.17307409644126892,1.943723094253662,6.9473333362355785,6.9473333362355785,6.607672451599081,6.607672451599081,0.3396608846364977,0.3396608846364977
862,172400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01335588042198474,0.005,1.0,True,1296.6906989101312,6.483453494550656,7.8464941673767905,0.41984907142847017,7.426645095948318,,7.327189274645205,148.5329019189664,4.18625392812607,0.45875,200,226.93955053671462,204.46463441779886,23.045530993864126,25.612221666185857,603.3705842336617,476.5207650129206,554.0184506431218,282.5546638370989,19.71404266357422,0.1040206030011177,1.948350584904085,7.131399298215648,7.131399298215648,6.624395880779035,6.624395880779035,0.5070034174366125,0.5070034174366125
863,172600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013289101019874815,0.005,1.0,True,1300.8768757806015,6.504384378903008,8.625340325826587,1.084097118824075,7.541243207002508,,7.327189274645205,150.82486414005018,4.000440435448905,0.42625,200,212.73656974646994,174.35111867288825,145.2013167793375,120.30242497543117,261.84543012085834,365.13354336479216,824.8450950159116,1012.4918746912141,19.829124450683594,0.08643356710672379,1.7572585203224689,7.168782181489452,7.168782181489452,6.640766295360845,6.640766295360845,0.5280158861286068,0.5280158861286068
864,172800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01322265551477544,0.005,1.0,True,1309.0241799491841,6.545120899745921,8.800630627949872,1.875884389509214,7.060809450261482,,7.327189274645205,141.21618900522967,3.907148517237453,0.36625,200,207.10117631850767,169.33431058116494,189.03755571166482,42.623808171499896,372.6580331050183,479.73493333273865,122.14658487874826,212.91776192388727,19.8486270904541,0.05307352915406227,1.7381356346472991,7.103684917443916,7.103684917443916,6.651792194211016,6.651792194211016,0.4518927232329002,0.4518927232329002
865,173000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013156542237201564,0.005,1.0,True,1868.695378620257,9.343476893101286,10.556781718590441,0.8387763589795609,9.768649938679056,,7.327189274645205,195.37299877358114,3.796137807799799,0.405,200,222.34447539946018,146.70218011824318,196.88590700238146,74.41049278396139,181.72470677735075,183.60088270041618,344.6308967152119,214.93943290753356,19.94477081298828,0.05458158999681473,1.94309805478777,7.238474753609225,7.238474753609225,6.688316689526816,6.688316689526816,0.5501580640824093,0.5501580640824093
866,173200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013090759526015556,0.005,1.0,True,1330.079568353152,6.650397841765759,8.031600135241918,0.48082239783400965,7.550777737407911,,7.327189274645205,151.01555474815822,3.8650686248421153,0.435,200,198.5389884338871,179.70019643807,182.15705131338373,60.658182261468866,656.2392780006419,455.0216185245101,630.6366602988402,389.6231655070274,19.909709930419922,4.732952117919922,1.914187942236233,7.335732301595857,7.335732301595857,6.678996000224293,6.678996000224293,0.6567363013715637,0.6567363013715637
867,173400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.013025305728385478,0.005,1.0,True,1660.9075381491791,8.304537690745896,8.863996155472988,0.1640744287344522,8.742481690494664,,7.327189274645205,174.84963380989328,3.752976803589626,0.43875,200,129.30529141620664,235.36057165298283,82.49076569350976,137.8668035641195,306.4334534198627,423.6502888655068,525.4985379351945,129.56154327009435,19.993045806884766,0.30422142148017883,1.7028977041587607,7.4794988848793835,7.4794988848793835,6.692730382815885,6.692730382815885,0.7867685020634987,0.7867685020634987
868,173600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01296017919974355,0.005,1.0,True,871.060673267677,4.355303366338385,8.103627704162063,3.2913448302877057,4.892676379782226,,7.327189274645205,97.85352759564454,3.41728332870313,0.42375,200,181.28932596835114,135.71300845305237,137.44938437743463,8.329820387637097,605.0195931391861,481.4808497322516,167.82625371682886,659.8832119788425,19.80306053161621,5.689594745635986,1.7690336935113888,7.314068686409473,7.314068686409473,6.671869027391957,6.671869027391957,0.6421996590175159,0.6421996590175159
869,173800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012895378303744832,0.005,1.0,True,1441.443252355628,7.2072162617781395,8.462226122379038,0.7910830410430314,7.7010129077588525,,7.327189274645205,154.02025815517706,3.3027912694237513,0.38,200,132.10140506521074,175.3453077401086,10.781440314272425,18.756521705032156,344.8846244350807,585.6540725553538,743.589717680762,515.398221199038,19.745046615600586,0.12112171947956085,1.785114397616555,7.335129389389499,7.335129389389499,6.6622151210187175,6.6622151210187175,0.6729142683707812,0.6729142683707812
870,174000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012830901412226108,0.005,1.0,True,1277.2909210679,6.3864546053395,7.946969970526756,0.9896998155694069,6.957270154957353,,7.327189274645205,139.14540309914705,4.3329619228202345,0.39125,200,245.10959636208176,209.77036550377554,90.80409037424378,132.81127252737514,676.6932652113828,551.3632668281331,1013.6011843912362,1044.1811801726892,19.93303680419922,0.048454154282808304,1.78358033780939,7.327967415096753,7.327967415096753,6.653450028743167,6.653450028743167,0.6745173863535854,0.6745173863535854
871,174200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012766746905164978,0.005,1.0,True,1398.0716665577436,6.990358332788718,8.647155769118882,0.25104103320445575,8.449023286658864,,7.327189274645205,168.9804657331773,4.404705518539743,0.3575,200,157.8935710573827,222.8597593790155,91.03406022367352,133.3966877843087,313.54925738933684,506.90262150049483,684.8908613512638,242.92883451506074,19.884992599487305,0.0533582977950573,1.7925215434411896,7.461967044402814,7.461967044402814,6.669138448464164,6.669138448464164,0.7928285959386505,0.7928285959386505
872,174400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012702913170639154,0.005,1.0,True,1245.8288050837311,6.229144025418655,8.404040049688241,1.82965637118746,6.641797774465502,,7.327189274645205,132.83595548931007,3.587100453046598,0.37875,200,177.65097374058735,168.5272331681976,105.60434303806726,106.91019638691117,496.03251488949286,404.78615637392215,399.95613300840955,647.51749016191,19.84749984741211,5.4850358963012695,1.7787320828427706,7.40224129453722,7.40224129453722,6.66945525424832,6.66945525424832,0.7327860402888993,0.7327860402888993
873,174600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012639398604785957,0.005,1.0,True,1246.1357617987428,6.230678808993714,7.917762596938981,1.198341050542382,6.719421546396601,,7.327189274645205,134.38843092793203,4.29127001503176,0.3975,200,219.73447079662085,231.4056986381018,138.7952395668624,83.72925407256491,692.014063636438,447.8515438477247,749.8150406116729,907.4727821662703,19.867488861083984,0.057230252772569656,1.757911640321126,7.352374417396847,7.352374417396847,6.67543134362914,6.67543134362914,0.6769430737677071,0.6769430737677071
874,174800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012576201611762027,0.005,1.0,True,1201.081154214186,6.005405771070929,7.397406562189891,0.7751392589598212,6.833932500713867,,7.327189274645205,136.67865001427734,3.7633783716139946,0.3925,200,178.13569576300296,171.0793611658261,18.63549717443616,72.41545818227347,904.4636037958005,488.30801640551397,549.1548175854425,254.4060201336253,19.852924346923828,0.08794499188661575,1.7076323127521695,7.411681180181143,7.411681180181143,6.687004105437454,6.687004105437454,0.7246770747436884,0.7246770747436884
875,175000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012513320603703217,0.005,1.0,True,1310.4244268934717,6.552122134467359,7.754835098156757,0.8146571929168388,6.986223939222101,,7.327189274645205,139.72447878444203,3.782590850454851,0.38875,200,174.70678988724492,204.23194002387282,113.97761062622499,124.78984288402032,742.3424150580091,468.3641770683148,655.310508816069,556.6653487838001,19.864702224731445,0.07663202285766602,1.6364801498320298,7.341323851624447,7.341323851624447,6.690089982627107,6.690089982627107,0.6512338689973394,0.6512338689973394
876,175200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.0124507540006847,0.005,1.0,True,1038.8633176997798,5.194316588498899,7.895035638477619,3.524549135409106,5.6434206959615105,,7.327189274645205,112.86841391923022,3.8308114567689433,0.32875,200,144.16008742876875,234.90270584030355,42.085859932449374,36.97102434661233,612.776738722561,522.5203043312657,397.1485676321322,571.4731779322185,19.81826400756836,5.7074875831604,1.6599024764925523,7.2482026975300755,7.2482026975300755,6.662416545988496,6.662416545988496,0.5857861515415799,0.5857861515415799
877,175400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012388500230681276,0.005,1.0,True,1619.4427624799803,8.097213812399902,9.81456415035255,1.1848864602090974,8.629677690143458,,7.327189274645205,172.59355380286917,4.626629570552462,0.33875,200,221.67790149117243,262.2774016308631,153.82133258658618,180.75372318753043,53.82373941585191,232.6463735605959,674.5774787053192,837.0610994370835,19.841293334960938,16.71712303161621,1.6578869384629484,7.362503480621898,7.362503480621898,6.680223444591197,6.680223444591197,0.6822800360307006,0.6822800360307006
878,175600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01232655772952787,0.005,1.0,True,1002.4653490179943,5.012326745089972,7.863354007707826,2.4580823081194985,5.453831245080168,,7.327189274645205,109.07662490160334,3.8843960498732373,0.335,200,240.5478402069503,154.2280334259302,115.64801944903598,36.98812465688999,678.3362608131308,397.42315970358425,280.70783175795066,588.4509694788294,19.872272491455078,0.09714990854263306,1.673731696140664,7.274518561759912,7.274518561759912,6.653656167925603,6.653656167925603,0.620862393834309,0.620862393834309
879,175800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012264924940880231,0.005,1.0,True,1284.4673289137486,6.422336644568743,9.19913298014483,2.3922014812875094,6.815651764398074,,7.327189274645205,136.31303528796147,3.2566117297432773,0.36875,200,146.54324280226197,137.7345571516572,99.10520870217042,62.43587194215217,107.972046973625,397.5960628620919,60.873872923418354,188.92784103322006,19.762065887451172,5.264392375946045,1.664856677914714,7.279559992860297,7.279559992860297,6.666174433822391,6.666174433822391,0.6133855590379058,0.6133855590379058
880,176000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01220360031617583,0.005,1.0,True,1346.5728067871173,6.732864033935587,8.12810190449902,0.8351222000004208,7.299458948722145,,7.327189274645205,145.9891789744429,3.866356504027778,0.395,200,227.7186526857709,161.8004617392564,121.7057540148502,87.47212730943431,607.0608121796934,167.44038576648322,984.4210409132846,772.5416626289236,19.728424072265625,0.11896255612373352,1.5626630188892991,7.217333764786265,7.217333764786265,6.657794219275172,6.657794219275172,0.5595395455110932,0.5595395455110932
881,176200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012142582314594952,0.005,1.0,True,1451.914767655301,7.259573838276505,8.919495654134497,1.196615081933325,7.7228805722011655,,7.327189274645205,154.4576114440233,4.113588787475463,0.37125,200,187.93444909811973,223.29889201838202,75.4562037669491,150.44223337927076,282.2008784212674,291.39500553315463,427.4768845841195,568.7045724891644,19.699684143066406,0.11642332375049591,1.5782646922290282,7.241844326312791,7.241844326312791,6.672165389831378,6.672165389831378,0.569678936481413,0.569678936481413
882,176400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.012081869403021975,0.005,1.0,True,1564.7341124925458,7.823670562462729,8.774637869157827,0.5531633635599861,8.250578885407947,,7.327189274645205,165.01157770815897,3.6791780346444902,0.3525,200,229.19956449130697,136.49646044871045,138.4997079632967,72.01715896156695,377.4043871008421,81.34422968431434,587.5866342673216,284.4992836630882,19.89413833618164,5.905426979064941,1.6188142358259856,7.283041015785773,7.283041015785773,6.69418131030834,6.69418131030834,0.5888597054774323,0.5888597054774323
