episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_scale_divisor,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
3528,705600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1527.7650155950778,7.638825077975389,8.182406886493887,0.07955039425183671,8.102856492242049,,7.555854262464585,162.057129844841,3.975483601957907,0.3975,200,167.12617942027222,227.4869696188709,47.382195379419635,140.59911462712105,712.8870506647435,408.42511154849717,632.2541760459247,103.01486254236885,19.967571258544922,5.6691203117370605,2.5962630293974756,7.174796128566689,7.174796128566689,6.493769818144432,6.493769818144432,0.6810263104222569,0.6810263104222569
3529,705800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1480.5047519265559,7.402523759632779,8.404998897839016,0.5874312121904204,7.913899036808133,,7.555854262464585,158.27798073616268,4.388617362511127,0.3575,200,232.21514660023982,229.3199249240586,49.25862943057552,121.48634938514967,582.9969586547356,473.3330105519909,425.18024368778407,317.5523115546362,19.954256057739258,5.6969990730285645,2.6411755551247977,7.163707729463624,7.163707729463624,6.497191436132682,6.497191436132682,0.6665162933309423,0.6665162933309423
3530,706000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1519.55817423554,7.5977908711777005,9.394075367471592,1.5960536940600618,8.05651065500238,,7.555854262464585,161.1302131000476,3.6497327911555484,0.37,200,123.3003473331084,206.02941476654948,57.47076933590762,111.97577066877928,317.92471247744845,383.9560611060028,343.49791129084537,403.8539935706571,19.935298919677734,0.009946579113602638,2.671494170719609,7.330451758981515,7.330451758981515,6.523021915709787,6.523021915709787,0.807429843271728,0.807429843271728
3531,706200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,353.74591673313404,1.7687295836656702,8.639605556918028,10.178202792328698,3.012336723188886,,7.555854262464585,60.24673446377772,3.6060332492506513,0.26875,200,159.5605392439236,176.40567461371478,124.6548145203372,28.885770793665454,412.47819410681063,503.11951892342717,153.1097099561012,757.9254183460524,19.955900192260742,0.015998147428035736,2.9879739498761433,7.024693161883325,7.024693161883325,6.469945568707373,6.469945568707373,0.5547475931759518,0.5547475931759518
3532,706400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1036.2227358357056,5.181113679178528,7.983494243439032,4.682437850403247,5.624476877337869,,7.555854262464585,112.48953754675738,3.8798729741974967,0.32375,200,171.84081471451552,208.68203846597783,96.20540215633882,81.54944619107647,757.7221174812511,438.43495345677053,752.4168710926205,415.6714656720382,19.917736053466797,0.021558232605457306,2.9261128355076376,6.87448795982935,6.87448795982935,6.474254941700764,6.474254941700764,0.4002330181285858,0.4002330181285858
3533,706600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,482.39923825064153,2.4119961912532077,8.382388851755996,10.250861147395586,3.056404678112228,,7.555854262464585,61.128093562244565,5.663906181395702,0.10625,200,328.0538825582597,293.66956692360185,243.32731523044916,126.67194623847426,694.0710684925659,365.445509418033,715.5700209582308,182.41433310570469,19.945941925048828,0.024993665516376495,3.1392834734558313,6.737281306983725,6.737281306983725,6.439030750422247,6.439030750422247,0.29825055656147814,0.29825055656147814
3534,706800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,865.458898198197,4.327294490990985,9.338779705061983,4.458951743525358,4.879827961536631,,7.555854262464585,97.59655923073262,4.672094236477741,0.35375,200,261.3270040550466,244.60664930933558,203.55130178305228,152.9683270795424,190.82314371636133,495.55137946660443,89.91092331551874,654.41862242168,19.977170944213867,0.01565845124423504,3.1194869888624313,6.5670537241343325,6.5670537241343325,6.416986202502946,6.416986202502946,0.15006752163138692,0.15006752163138692
3535,707000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1468.6736688238873,7.343368344119437,9.823563555679442,3.1632132658650116,7.727840895188876,,7.555854262464585,154.55681790377753,3.4835859317697784,0.355,200,181.30514751662815,146.11765955971626,62.90842839212252,75.16941161199865,195.6734229973162,330.52004787811444,823.9346152580559,525.4674023812162,19.9552059173584,0.025181571021676064,3.175478900299662,6.617592132514022,6.617592132514022,6.437092698232209,6.437092698232209,0.18049943428181336,0.18049943428181336
3536,707200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,757.7119319351422,3.7885596596757107,7.91947123217949,4.4575446837222925,5.135817616102204,,7.555854262464585,102.71635232204409,4.36654678878182,0.2475,200,181.4831857002518,235.10803339422802,135.77211503507607,135.74103802349975,911.985256100382,708.8723439378913,514.0234662073883,862.9956686267567,19.962909698486328,0.007272154558449984,3.1625193489175296,6.623465789451283,6.623465789451283,6.428463630604419,6.428463630604419,0.19500215884686423,0.19500215884686423
3537,707400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1438.184115220161,7.190920576100805,8.85329653578775,1.1143431695996575,7.73895336618809,,7.555854262464585,154.77906732376178,4.710694017731647,0.4,200,253.58208305757833,260.2019525225885,116.63645694197896,157.1721613134778,444.7881864559153,409.6692666208358,328.8545217725588,392.13667783455475,19.91495132446289,0.011072561144828796,3.086671553847801,6.7060496517081605,6.7060496517081605,6.436594730770162,6.436594730770162,0.2694549209379984,0.2694549209379984
3538,707600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,920.2603662263575,4.601301831131788,8.781934207932215,6.486004145549047,5.1447241872887615,,7.555854262464585,102.89448374577522,4.31758538596462,0.26,200,189.9823228453652,264.6618942287848,8.881045632533946,210.76936320836413,434.14995852319225,395.37194915047917,742.7465102846103,311.4526004646472,19.98056983947754,0.005868289154022932,3.0121302015445095,6.557628261065976,6.557628261065976,6.42138810913022,6.42138810913022,0.13624015193575634,0.13624015193575634
3539,707800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1352.3269234952572,6.761634617476286,8.094910171055687,1.1055173474163722,7.433952227691685,,7.555854262464585,148.6790445538337,3.8953676923672056,0.34,200,207.61533236659338,179.03876292755257,129.75966185888788,73.79820690629882,823.5433377044174,610.1446083385633,716.4032537564347,317.8098399559045,19.915233612060547,0.016088126227259636,2.9469279838838713,6.53442543093271,6.53442543093271,6.448796618795496,6.448796618795496,0.0856288121372133,0.0856288121372133
3540,708000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1505.9076468887781,7.529538234443891,8.924271165294318,1.2019323104726845,8.005577967455402,,7.555854262464585,160.11155934910803,4.185021895677485,0.31375,200,168.51274807337813,257.5549232230529,19.62213334368721,82.13547858765115,355.3774339910062,394.09197813202724,911.1305339937559,612.4775216072237,19.82937240600586,0.039297495037317276,3.0026784481786546,6.55309923446511,6.55309923446511,6.450906755285209,6.450906755285209,0.10219247917990071,0.10219247917990071
3541,708200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1030.6768305026706,5.153384152513353,7.713121937421902,2.485306847388732,6.462649955141775,,7.555854262464585,129.25299910283553,3.9428805339712305,0.2925,200,121.29678079754291,203.0095098342297,35.74378810316207,92.98331081431773,949.8741307052325,680.9363731416117,926.6204975928358,144.9397455301804,19.820289611816406,0.030505726113915443,2.8530327002265428,6.527088455716317,6.527088455716317,6.447623614827177,6.447623614827177,0.0794648408891403,0.0794648408891403
3542,708400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,781.97795188729,3.9098897594364503,9.37349516237523,7.416193080044618,4.839790051225712,,7.555854262464585,96.79580102451426,3.647525793844733,0.29375,200,163.67724384092597,184.9259568233539,100.87301783329843,102.26926498522955,340.5062622397194,193.50919576463687,242.8797586047808,745.1263472143193,19.971343994140625,0.016086194664239883,2.89079267483846,6.4934197100471085,6.4934197100471085,6.42519179996749,6.42519179996749,0.06822791007961815,0.06822791007961815
3543,708600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1635.3688058338316,8.176844029169159,8.920315965644521,0.3496066514341997,8.614944295686689,,7.555854262464585,172.29888591373378,3.928194671940885,0.36125,200,238.02478325861188,167.3199737411824,200.96493279288853,57.61339985850929,449.3701377013881,263.42252087438834,663.7885255573585,307.2871846083544,19.948572158813477,0.008160402998328209,2.926975495889066,6.530243277810487,6.530243277810487,6.432239830468852,6.432239830468852,0.09800344734163513,0.09800344734163513
3544,708800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,932.5979499417319,4.66298974970866,8.308792471519903,5.445738529671107,5.316991522743094,,7.555854262464585,106.33983045486188,4.000498535792137,0.33,200,250.87007240952852,147.75028053012923,207.23043942326706,60.728417438030924,672.2666956665328,476.06307009197735,97.22357873606461,228.8536915597765,19.92145538330078,0.012671324424445629,2.7059662010540135,6.387908508577068,6.387908508577068,6.418099909232147,6.418099909232147,0.030191400655079192,0.030191400655079192
3545,709000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1494.8342060450582,7.474171030225291,8.487644970046267,0.7143293909090566,7.915983604930401,,7.555854262464585,158.319672098608,3.9632684112723093,0.375,200,128.514196770572,250.3703480878234,12.201521560240737,150.7488415113173,559.086742402304,329.50837469164367,1080.4520436062633,741.8113342115597,19.905963897705078,0.02040880173444748,2.7476093149917036,6.423044999918301,6.423044999918301,6.443921162783941,6.443921162783941,0.020876162865639536,0.020876162865639536
3546,709200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1123.7084255958116,5.618542127979058,9.813246830654151,4.721227352756642,6.080517467969349,,7.555854262464585,121.61034935938699,4.123415811351896,0.345,200,210.31026542100318,212.2171526550545,157.77981070410047,156.98478881092197,199.0963780999918,138.7629325618842,204.75280905580084,625.8770147200171,19.930187225341797,0.02352612093091011,2.7457497681116054,6.427584009870652,6.427584009870652,6.451185011243931,6.451185011243931,0.023601001373278585,0.023601001373278585
3547,709400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1320.0645948171084,6.600322974085542,9.05854005058792,3.270825900407123,7.005445463421984,,7.555854262464585,140.1089092684397,3.637598767509581,0.24375,200,169.74534227348164,164.9731161782952,82.86760142705103,52.62801199323641,412.3863493005265,365.61427478262215,908.6500670362441,522.5659656884516,19.887187957763672,0.022648975253105164,2.746748978377722,6.40347505226311,6.40347505226311,6.47814589505193,6.47814589505193,0.0746708427888203,0.0746708427888203
3548,709600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1095.1090381328527,5.475545190664263,9.107733053269213,3.6835449714574193,6.4069726069425785,,7.555854262464585,128.1394521388516,4.087343098907888,0.3925,200,199.0094385044808,203.87419159863825,53.391742492777354,148.23650396652158,414.7778036435525,407.13963555991023,404.6159712717267,923.946175618261,19.940080642700195,0.009848728775978088,2.7520453490913046,6.318680857998136,6.318680857998136,6.462471907268919,6.462471907268919,0.14379104927078323,0.14379104927078323
3549,709800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1062.8815937649606,5.314407968824803,9.006765577952608,5.897531634684086,5.769482159200323,,7.555854262464585,115.38964318400646,3.8046367681972963,0.2925,200,126.28388134300606,235.2472258711379,38.49686300825535,141.85320052981396,383.1662858733495,415.8382160947989,331.38951290810905,358.0193041787616,19.893329620361328,0.01555781438946724,2.703885375692947,6.211460014117746,6.211460014117746,6.429683915025778,6.429683915025778,0.2182239009080318,0.2182239009080318
3550,710000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1554.1050369134612,7.770525184567306,8.933680407800113,0.642604383610111,8.291076024189998,7.400352777464801,7.400352777464801,165.82152048379996,3.576651457535684,0.34125,200,199.30530145283635,122.37716207506715,67.8584423009884,32.32631404914523,414.2334062811147,468.31915888288813,525.2522930449815,449.60535862119235,19.90337371826172,0.015815280377864838,2.7249795175353158,6.2231882825771265,6.2231882825771265,6.500919744597295,6.500919744597295,0.2777314620201681,0.2777314620201681
3551,710200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,-73.74319516187589,-0.3687159758093794,8.233857749060073,11.332269666156161,0.31068546421286486,,7.400352777464801,6.213709284257298,3.7800071911319844,0.3525,200,184.699581736952,199.34941810116916,162.35462558679407,69.87916411355678,698.7586776822346,508.72057205042466,23.83448700912167,399.1345055031061,19.93686294555664,5.746908187866211,3.4178817641712644,6.0881057196283255,6.0881057196283255,6.430107831357017,6.430107831357017,0.3420021117286911,0.3420021117286911
3552,710400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1477.3293859126954,7.386646929563478,9.02405621432389,1.23047622158756,7.793579992736337,,7.400352777464801,155.87159985472675,3.671639745483264,0.3875,200,195.00401643700064,171.61845837845567,68.95850028850549,78.42036349345729,345.66985559398756,294.6334897831231,281.03379028052115,404.4753915471131,19.965784072875977,0.006442856974899769,3.4450741442969353,6.19656087539825,6.19656087539825,6.421211122664623,6.421211122664623,0.22465024726637317,0.22465024726637317
3553,710600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1567.9083325925237,7.839541662962619,8.542117589915314,0.239252958625564,8.302864631289749,,7.400352777464801,166.05729262579501,3.9486812383416594,0.4175,200,200.86848907242188,206.9621227792975,77.3342107791706,101.97725877368899,507.5827094923002,372.91601134924696,469.3245776637437,243.11295886450554,19.964176177978516,0.011761349625885487,3.38594888200625,6.458883873057125,6.458883873057125,6.466850136710949,6.466850136710949,0.007966263653823802,0.007966263653823802
3554,710800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1463.7590995400765,7.318795497700382,9.085511412993895,0.8046294909512481,8.280881922042642,,7.400352777464801,165.61763844085286,4.086870750719501,0.40125,200,182.9553082592167,242.78419682452562,104.31732983706172,95.42731152476003,369.8269390793173,535.2978607841106,850.5437106572065,917.0683096752787,20.002466201782227,5.7593159675598145,3.41856800288881,6.628936571082425,6.628936571082425,6.485375839711914,6.485375839711914,0.14356073137051162,0.14356073137051162
