episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
328,65600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,566.0619587494292,2.830309793747146,7.809977541612008,3.3527201347838913,4.496400072844379,89.92800145688757,6.716297503935023,0.4153482000157237,200,281.226754049807,364.0539302368151,263.18328689536247,286.0400142758061,0,786.2973994994124,490.9855465755771,215.19721488166272,666.1427370443041,7.292522814996031,7.3327352835613455,0.04021246856531491
329,65800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,803.2119854172041,4.016059927086021,7.847728100389949,4.280898554544035,5.1587456604769715,103.17491320953943,6.568165488519005,0.18019394217059015,200,281.7255103291604,354.6827647901761,273.36674530284455,343.6399007064127,0,962.5477539737535,708.8723439378913,814.2801921086954,414.0512370581625,7.133188675857781,7.301184182035997,0.16799550617821613
330,66000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,63.15273243740529,0.31576366218702645,7.852996452487495,5.661708903925329,2.2776235055624867,45.55247011124974,6.625586806943154,0.45314266859553753,200,267.60211105196385,330.3366268867919,258.79454728579134,318.1303406987679,0,897.6349395696357,505.65152034659764,72.57651053188552,874.640984065201,6.87288741753613,7.251744439467983,0.37885702193185367
331,66200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1587.3475770181137,7.936737885090569,9.487770853351634,0.5029991755563296,8.984771677795308,179.69543355590616,6.067143307446952,0.4226118240552023,200,299.03076334282554,328.29842353838194,173.81228567131782,60.497930300277176,0,116.3336799262986,457.73640611927993,612.4056332291722,482.07588558620034,6.993721969117357,7.275796893797446,0.28207492468008954
332,66400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1615.2372419599171,8.076186209799586,9.09343095065192,0.055412459753745875,9.03801849089817,180.76036981796338,6.3617082697332545,0.489227332174778,200,373.3031987180982,300.84206294855755,293.6191110548175,264.4692028121562,0,518.8847365299783,353.7008944216935,727.8087808241753,286.95165570604087,7.091962313450672,7.284051549043463,0.19208923559279079
333,66600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1564.8649218521366,7.824324609260683,8.876682553098451,0.2738632480712757,8.602819305027179,172.05638610054362,6.34446073314797,0.4903996926546097,200,365.5497502466652,332.04154115171747,308.61615133003454,127.80238163382758,0,583.7133211412698,455.33969299761054,996.5595488417631,650.4063133208382,7.162574098320579,7.315249794719971,0.1526756963993927
334,66800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1410.7332147125062,7.053666073562531,8.112639344735495,0.27554817831366685,7.837091166421825,156.74182332843648,6.790324200423742,0.4908902134746313,200,377.639001560155,371.24774580509074,373.9766186917471,321.58955318650777,0,677.8981822721404,298.1266949176154,907.510862923644,694.1410573623601,7.137731093775814,7.310942612295857,0.17321151852004313
335,67000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1357.6860824206897,6.788430412103448,8.412961929961046,0.26772328908263343,8.145238640878413,162.90477281756827,5.935195360798229,0.4972497194260359,200,370.9026357050951,211.98090751958202,296.0198689058676,52.8988304590594,0,498.78002136179356,239.164985332032,438.79498440167595,266.0686743693214,7.106356178746651,7.327538203138967,0.2211820243923155
336,67200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,999.5890384083108,4.997945192041554,8.40723586737979,1.3985479494686912,7.008687917911097,140.17375835822196,6.69478343074524,0.48692441910505296,200,280.28995095121695,355.7133174650987,255.4648144188354,320.69823709167645,0,558.41775486424,517.8426619262685,371.38936154108984,776.2848293956788,7.05187639830559,7.307146499597353,0.25527010129176286
337,67400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1270.9036800610147,6.354518400305073,8.369627860747098,0.8870076048899319,7.482620255857171,149.65240511714342,6.412197848138204,0.2669365577283315,200,268.0548927678455,339.6987100842198,254.43962645767124,225.64691307310875,0,676.6736277782279,522.989838353693,592.6822465179766,611.6496738636561,7.046638355391304,7.296893579617206,0.25025522422590196
338,67600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,950.2007509257439,4.751003754628719,9.28740999463878,3.035715404493198,6.551079899984162,131.02159799968325,5.5596838753996725,0.09063592824153602,200,354.4372631469578,171.02724546920888,291.44771401063497,151.55751621194105,0,320.4064631593218,523.2360464246447,244.73381888693342,355.4585806516526,7.042601076561941,7.273075768954261,0.23047469239231955
339,67800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1772.290936671376,8.861454683356879,9.799637739984782,0.37267879108506724,9.426958948899713,188.53917897799428,4.95606391824183,0.4393594677979127,200,282.86209744822554,263.9301103901346,166.6604125837159,180.40929406462496,0,204.69862982764312,302.88615664345,769.0286547670813,499.46066819554295,7.249341690068809,7.289278695148946,0.03993700508013731
340,68000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1285.2137174272134,6.426068587136067,7.714862541383423,0.4555051425695406,7.259357398813885,145.18714797627769,6.716489528245112,0.48590523671358826,200,367.3703122314466,373.0206975467266,289.5835537525337,326.8564334645468,0,1087.9111126025646,494.2852495855688,587.4156547795983,479.5324038228199,7.209662461245034,7.276474175485918,0.06681171424088372
341,68200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1383.474164905686,6.9173708245284296,8.800487307374782,0.5800003376094696,8.220486969765302,164.40973939530608,5.16577777288153,0.2724589049606584,200,315.3685877123838,181.62863815991204,211.59717780029754,109.57294851430116,0,427.256417869703,321.17572050186806,544.3227275363121,306.62954399808825,7.1598686111159635,7.295004077172058,0.13513546605609417
342,68400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1529.8100730303797,7.649050365151899,9.224645658435207,0.8834077951933546,8.34123786324185,166.824757264837,6.029547986540601,0.25415385657339357,200,376.6331362608772,292.1375103855138,371.151574327283,174.4040825485053,0,162.84402213291722,320.3210514509694,998.8024517958268,963.769535879225,7.239081041656176,7.303601181691331,0.06452014003515494
343,68600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,440.20462660867986,2.201023133043399,8.02940705711815,5.201619579699082,2.8884410278887414,57.76882055777484,5.964248002661751,0.4266015410330147,200,356.7706350404325,293.7784885780618,331.98665381510756,279.7148074888301,0,679.7005653103812,271.3201025316273,92.61017817633638,760.9585142277396,6.997816702890614,7.256751872482995,0.2589351695923803
344,68800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,56.35320300954927,0.28176601504774634,9.730027268842047,9.39134091400274,0.9327483145225687,18.654966290451373,5.525178306910771,0.3192694828985259,200,380.85683225604487,216.97054947455277,380.6367936877254,188.66289957425806,0,263.9257900849017,209.53195428799188,21.48676817939357,525.315168675266,6.850313393427067,7.179175865544896,0.32886247211782926
345,69000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1335.2020685765804,6.676010342882901,9.006769583150245,1.5946779622195035,7.412091620930741,148.24183241861485,6.115084385129617,0.26729844506829975,200,298.7810092625461,375.42861039893995,89.25473011493077,373.5542868886131,0,423.9278914301031,443.75380419132097,649.5384782769513,728.5238354147335,6.795851101455028,7.171051541268163,0.3752004398131348
346,69200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1545.3261125200384,7.726630562600191,9.119093516434033,0.5855873841993072,8.53350613223472,170.67012264469446,6.578801917093614,0.4499756466643885,200,375.70296499467287,346.68784336703465,338.19394647345956,309.8287643876909,0,496.1763914791161,322.1365293774054,615.3637852187894,594.1338807120567,6.850529009697771,7.174266951850585,0.32373794215281393
347,69400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,26.001901656959838,0.13000950828479918,8.886625241274736,12.05343035358925,0.809349905328749,16.18699810657498,5.935887875532241,0.018841421008110048,200,379.8363640453141,264.99812209484037,379.1400141220836,215.39182369712358,0,490.7443325743095,173.28512717873895,116.90615158109371,638.7011852437747,6.470363738764172,7.115646470774813,0.6452827320106405
348,69600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1273.5521578893245,6.367760789446622,8.469001781635598,1.106559454056072,7.362442327579524,147.2488465515905,4.910467562766594,0.3829240138269961,200,286.0142978510661,214.41181933546318,252.3758137480196,151.68489423829084,0,665.7459253790669,622.4181802968988,397.08462426572527,548.1432320209999,6.613665851500929,7.119604612375473,0.5059387608745443
349,69800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,751.198486435362,3.7559924321768103,8.513070977362252,5.388580695240528,4.507833452433789,90.15666904867578,6.16235863851961,0.1161475548427552,200,330.1740554203378,352.86910202262857,93.66897584556978,200.6004877731365,0,599.3028647293121,570.5293091178645,163.13449740278463,255.7909376719479,6.581120241098771,7.109108179725968,0.5279879386271977
350,70000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1487.1019254943571,7.435509627471785,9.113404812391465,0.8446847812616286,8.268720031129844,165.37440062259688,6.548602090687108,0.4660853163897991,200,368.0670833536947,353.49891859539673,363.74582156641674,300.96641690669315,0,202.87131635041075,255.40473348640128,455.8406105039466,642.9430098973492,6.880675067377138,7.125791932904747,0.24511686552760903
351,70200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1394.4886124409236,6.972443062204618,9.014203561926287,0.8008763143078912,8.213327247618398,164.26654495236795,6.1043318151810535,0.48974522709846496,200,326.09378104834093,284.58578284286637,301.86524145600896,204.98031766805454,0,364.7910917597328,517.1991745969821,620.3138386769059,757.5441849901241,6.8421028458682915,7.172429844116449,0.33032699824815737
352,70400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,659.8931349311048,3.299465674655524,7.812972081099275,2.0690199590856277,5.743952122013642,114.87904244027287,5.377992501133145,0.19009720892179757,200,158.4658045682699,323.5556476216986,143.53328234453312,320.9610748755953,0,802.7947981732356,562.322560315588,584.6310895599288,844.598079304037,6.677399527424065,7.141489267336126,0.46408973991206093
353,70600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1285.4194596258149,6.427097298129074,8.971198684131826,1.7212601524767523,7.249938531655069,144.99877063310137,6.227921822522749,0.487328593544662,200,376.9143589245937,308.44672185355984,353.34314574461405,89.14804995297486,0,241.33541095836404,167.25645634251828,284.419532519095,565.2435403611782,6.609755488755459,7.126191534804729,0.5164360460492698
354,70800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1325.3385275871178,6.626692637935589,8.251213285985909,0.8855111877905499,7.412205212537224,148.2441042507445,6.833505206253364,0.47801434198394416,200,377.30714379599425,375.2047977905902,358.7569214397534,366.442814205677,0,855.7812061341054,267.9835822873774,607.0070506689259,585.1605269145301,6.5885111910612295,7.158976720529898,0.5704655294686685
355,71000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1403.5124989286116,7.017562494643058,9.150438669773875,0.046797875717248964,9.103640794056625,182.07281588113256,6.8967455366907435,0.48706479676067826,200,285.57829456088655,325.04945847333636,91.33122364340728,301.3831379423141,0,112.12558899730573,587.7214864979679,992.6985336318984,339.2604656142501,6.63643129872014,7.166871965540878,0.5304406668207378
356,71200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1434.9219036839165,7.174609518419583,8.622202360910894,0.6250940138806367,7.997108347030253,159.94216694060506,6.802805731186515,0.49322115078568457,200,373.9427163737073,375.98865784278604,304.09309505763775,347.95854054840004,0,540.5839869230981,478.19868035977976,532.105830535258,596.9292699293725,6.685852320176099,7.17288524334732,0.4870329231712214
357,71400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1281.2515909681724,6.4062579548408625,8.841286579873689,1.9070863267499456,7.29883710089406,145.9767420178812,6.50657664005744,0.1879019328020513,200,372.7702587684308,352.1323474102742,360.5731270300323,293.0830734098092,0,547.2964701685368,510.43220744663114,422.05768101736805,225.09666748880497,6.676663162427943,7.166809647538777,0.49014648511083436
358,71600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1317.6580765363444,6.5882903826817225,8.393454239564633,0.8593420816543414,7.534112157910288,150.68224315820578,6.754537374389844,0.4954002507030964,200,380.9689536290596,353.3077171701361,380.87246953921704,327.0369684289371,0,421.0548885977463,191.6692377900404,332.8516819566163,589.4694245361922,6.72581477532425,7.192297430656251,0.4664826553320012
359,71800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,979.5863238380151,4.897931619190076,8.75964283013492,3.483763874956429,5.744921398213713,114.89842796427428,6.773008898560971,0.138512338984292,200,372.25008732385606,377.6633687327655,357.6323621670796,375.8759288040828,0,357.71279896339456,340.1662982137305,392.96430324499875,746.7573178614249,6.5417128977899495,7.16176131647567,0.6200484186857205
360,72000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1513.582289534484,7.5679114476724205,9.037887311866069,0.5837948348820655,8.454092476984,169.08184953968,6.871506493283662,0.4896953561902046,200,374.805755765016,380.9144521057141,276.9556977739495,380.7442047667726,0,326.3812222868536,224.1319343151332,779.4628741226122,542.4344251651212,6.601449651698455,7.160053903888535,0.5586042521900803
361,72200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1349.1720627511443,6.745860313755721,8.023274339786603,0.48895576250711775,7.534318577279488,150.68637154558976,6.730646428294185,0.49536575615406037,200,361.87789844245106,379.2609894922857,322.54641648588023,378.9375535609864,0,599.6428334196826,173.46539052882838,998.7674583415867,913.7028956670389,6.567141232074164,7.164454262126203,0.5973130300520388
